conference_id	conference	panel_id	panel	paper_id	paper	author	affiliation
5	gc-2013	1035	Governance and Management at Universities	4123	A Question About Accountability – University Boards	Niels Ejersbo	Department of Political Science & Public Management, University of Southern Denmark
5	gc-2013	1035	Governance and Management at Universities	4123	A Question About Accountability – University Boards	Carsten Greve	Copenhagen Business School
5	gc-2013	1035	Governance and Management at Universities	4326	New Modes of Governance  of Latin American Higher Education. The Cases of Chile, Argentina and Mexico	Miguel Alejandro González-Ledesma	Scuola Normale Superiore
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	2488	Politicians, Civil Servants and the Changing Democracy of the Local State: Input v Output Based Channels of Citizen Demands	Asbjørn Røiseland	OsloMet–Oslo Metropolitan University
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	2488	Politicians, Civil Servants and the Changing Democracy of the Local State: Input v Output Based Channels of Citizen Demands	Jon Pierre	University of Gothenburg
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3064	Can Law Make the Difference? The Role of Local Councillors After the Introduction of the Flemish Local Government Act	Sofie Hennau	Universiteit Hasselt
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3064	Can Law Make the Difference? The Role of Local Councillors After the Introduction of the Flemish Local Government Act	Johan Ackaert	NA
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3430	Styles of Political Representation: Does Context Make a Difference?	Lawrence Rose	Universitetet i Oslo
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3430	Styles of Political Representation: Does Context Make a Difference?	Jacob Aars	Universitetet i Bergen
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3430	Styles of Political Representation: Does Context Make a Difference?	Bjarte Folkestad	Uni Rokkan Centre
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3696	Old Rules for New Technologies: Institutional Responses to Social Media Use By Local Councillors	Jane Scullion	De Montfort University
5	gc-2013	1036	Pillar or Piece of Local Democracy? Contemporary Developments in the Role of the Councillor	3935	Citizen's Normative Expectations Regarding the Representrative Role of Councillors	Bas Denters	Universiteit Twente
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	2729	Is Spain or Greece the Exception? Varieties of Support for Extremism During Economic Crisis	Daphne Halikiopoulou	University of Reading
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	2729	Is Spain or Greece the Exception? Varieties of Support for Extremism During Economic Crisis	Sofia Vasilopoulou	University of York
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	2970	The Portuguese Crisis and the Changes in the National Radical Right Party	José Pedro Zúquete	NA
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	2970	The Portuguese Crisis and the Changes in the National Radical Right Party	José Pedro Zúquete	NA
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	4209	Keyser Söze: Reputation Building and the Electoral Success of Right-Wing Extremism	Iannis Konstantinidis	University of Macedonia
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	4209	Keyser Söze: Reputation Building and the Electoral Success of Right-Wing Extremism	Elias Dinas	European University Institute
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	4209	Keyser Söze: Reputation Building and the Electoral Success of Right-Wing Extremism	Vasiliki Georgiadou	Panteion University of Social and Political Sciences
5	gc-2013	1037	The Eurozone Crisis and the Radical Right	4209	Keyser Söze: Reputation Building and the Electoral Success of Right-Wing Extremism	Lamprini Rori	University of Exeter
5	gc-2013	1039	Agenda Control and Majority Rule in Parliamentary Democracies	1855	Decision Making Potential and ‘Detailed’ Legislation of Western European Parliamentary Governments	Andrea Pritoni	Scuola Normale Superiore
5	gc-2013	1039	Agenda Control and Majority Rule in Parliamentary Democracies	1990	Redesigning Parliament. Mapping Parliamentary Rule Changes in the German Bundestag Since 1949	Ulrich Sieberer	University of Bamberg
5	gc-2013	1039	Agenda Control and Majority Rule in Parliamentary Democracies	2008	Parliamentary Agenda Control in European Democracies	Radoslaw Zubek	University of Oxford
5	gc-2013	1039	Agenda Control and Majority Rule in Parliamentary Democracies	2430	Cross-Temporal Plenary Advantageous Rules for Majority Parties in Spain (1982-2012)	Natalia Ajenjo	European University Institute
5	gc-2013	1040	Revolution and Art	2939	Art, Politics and the Question of Effectiveness	Maria-Alina Asavei	Charles University
5	gc-2013	1040	Revolution and Art	3474	Ketsin! Revolution and Art in the Kyrgyz Republic	Sally Cummings	University of St Andrews
5	gc-2013	1040	Revolution and Art	4246	The Impossibile Participant	Mel Jordan	Loughborough University
5	gc-2013	1040	Revolution and Art	4626	Guantanamo Bay: Art, Representation, Forensics and The State of the Unexceptional Other	Edmund Clark	NA
5	gc-2013	1044	Justice, Legitimacy and Democracy in International Political Theory	2392	Legitimate or Just International Violence?	Mattias Iser	Johann Wolfgang Goethe-Universität Frankfurt
5	gc-2013	1044	Justice, Legitimacy and Democracy in International Political Theory	2708	Climate Change and the Interests of Future Generations:  Closing the Gap Between Legitimate Politics and Climate Justice	Anja Karnein	Johann Wolfgang Goethe-Universität Frankfurt
5	gc-2013	1044	Justice, Legitimacy and Democracy in International Political Theory	2994	On the Legitimacy of the International Development Practice	Julian Culp	Johann Wolfgang Goethe-Universität Frankfurt
5	gc-2013	1044	Justice, Legitimacy and Democracy in International Political Theory	4066	Justice, Democracy, Legitimacy: Clarifying the Connections	Adam Swift	University College London
5	gc-2013	1045	At the Crossroads of Fields. Defining Fields’ Boundaries Through their Intersections	3866	Social Fields' Boundaries Elaboration and Challenging in the Context of Businessmen-State Agents Interactions. Entrepreneurial Field Formation in Post-Soviet Russia	Maria Krol	Ecoles des Hautes Etudes en Sciences Sociales - Centre Maurice Halbwachs (Paris, France)
5	gc-2013	1045	At the Crossroads of Fields. Defining Fields’ Boundaries Through their Intersections	3891	Questioning Fields’ Boundaries: The Case of the French Business School Field	Marianne Blanchard	EHESS
5	gc-2013	1045	At the Crossroads of Fields. Defining Fields’ Boundaries Through their Intersections	4306	Literature Without Boundaries: Structure and Dynamics of Soviet Literary Field (1930s-1950s)	Ekaterina Nemenko	EHESS, Ural Federal University
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	2097	I Told You Before: Czech Euro-Scepticism Before and After the Economic Crisis	Vit Hloušek	Masaryk University
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	2097	I Told You Before: Czech Euro-Scepticism Before and After the Economic Crisis	Petr Kaniok	Masaryk University
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	2751	Negative Images of Europe in an Era of Crisis: The Media and Public Opinion in Cyprus	Yiannos Katsourides	University of Nicosia
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	3155	No more Pro-European? The Pattern of Politicisation of Europe in Italy	Nicolò Conti	Sapienza University of Rome
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	3434	Soft Euroscepticism in The Spotlight: The Impact of  The Economic Crisis in Greece	Susannah Verney	National and Kapodistrian University of Athens
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	3434	Soft Euroscepticism in The Spotlight: The Impact of  The Economic Crisis in Greece	Kyriaki Nanou	Durham University
5	gc-2013	1047	The Evolution of Euroscepticism: Manifestation and Redefinition under the Impact of Economic Crisis	3434	Soft Euroscepticism in The Spotlight: The Impact of  The Economic Crisis in Greece	Ben Clements	University of Leicester
